NPD_WELL_BORE_NAME,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,ON_STREAM_HRS,WATER_CUT,GOR,OIL_PER_HR,KMeans_Cluster,Ward_Cluster
15/9-F-14,2010-08,38413.73,5543252.28,56452.9,425.1,0.5950764773661719,144.30393195349683,90.3639849447189,0,0
15/9-F-14,2010-09,55405.21,8260552.19,66506.82,566.14999,0.545531232643735,149.09341901239975,97.86312987482346,0,0
15/9-F-14,2010-10,78755.31,11853846.58,100949.14,743.16666,0.5617509193567549,150.51488693270335,105.97260915875854,1,0
15/9-F-14,2010-11,62555.48,9485348.68,96969.98,683.41667,0.6078652272809619,151.63097909247918,91.53344181668851,0,0
15/9-F-14,2010-12,63886.23,9763159.53,111640.46,741.5,0.6360312497204841,152.82103091699102,86.15809844908969,0,0
15/9-F-14,2011-01,61328.45,9353204.41,111168.02,744.0,0.644465478047174,152.510040772268,82.43071236559139,0,0
15/9-F-14,2011-02,44066.31,6830109.59,79492.13,561.5,0.6433565363887728,154.99617712488293,78.47962600178094,0,0
15/9-F-14,2011-03,56709.96,8733754.97,117498.23,732.5,0.6744701842089054,154.00742603239362,77.41974061433447,0,0
15/9-F-14,2011-04,51814.24,8052242.88,122053.6,717.66667,0.7019906614127145,155.40598260246605,72.1981975281087,0,0
15/9-F-14,2011-05,51121.62,7972927.68,129331.86,741.25,0.7167047152540367,155.95999657287854,68.96677234401349,0,0
15/9-F-14,2011-06,31194.510000000002,4835912.15,81258.77,465.175,0.722600265639206,155.02446263781673,67.05973020906112,0,0
15/9-F-14,2011-07,20211.31,3064565.93,42012.13,254.50833,0.6751817321575277,151.62628894416048,79.41315712534832,0,0
15/9-F-14,2011-08,49730.28,7681607.89,108934.77,652.325,0.6865706719910908,154.46540598605114,76.23543479094009,0,0
15/9-F-14,2011-09,51053.13,8021384.18,133957.61,708.0,0.7240531549681927,157.118362380524,72.1089406779661,0,0
15/9-F-14,2011-10,21807.23,3406338.4,56487.87,327.07499,0.7214738853389292,156.20225035458424,66.6734867132458,0,0
15/9-F-14,2011-11,35043.89,5381237.58,73586.39,464.30833,0.6774021939370864,153.55708455882038,75.47547122404632,0,0
15/9-F-14,2011-12,34166.4,5142969.72,74442.9,436.65001,0.6854192044327696,150.52711787018825,78.24664884354405,0,0
15/9-F-14,2012-01,27309.23,4156158.72,57518.38,363.81667,0.6780620130639069,152.1887918480309,75.06316299360334,0,0
15/9-F-14,2012-02,36797.659999999996,5598558.93,55275.84,692.66666,0.6003447245950246,152.14442793373274,53.12462996270096,0,0
15/9-F-14,2012-03,34745.590000000004,5378188.67,60225.91,740.83334,0.6341471915258788,154.78766283721183,46.9006834924573,0,0
15/9-F-14,2012-04,36509.79,5673229.82,72811.24,720.0,0.6660314122543486,155.38927558882153,50.70804166666667,0,0
15/9-F-14,2012-05,35051.96,5495387.93,82877.31,741.08334,0.7027713306459034,156.7783350774108,47.29827012438304,0,0
15/9-F-14,2012-06,31665.55,4980411.28,80184.2,711.16667,0.7168920806707212,157.28169193334713,44.52620086934052,0,0
15/9-F-14,2012-07,32960.7,5181262.48,83969.56,744.0,0.7181165936003221,157.1951590833933,44.30201612903225,0,0
15/9-F-14,2012-08,12689.84,1974233.52,33316.51,288.625,0.7241719893014769,155.57591900291888,43.966530965786056,0,0
15/9-F-14,2012-09,1655.0800000000002,245981.03000000003,2918.1899999999996,30.78333,0.6380970290404896,148.62183701089978,53.765463320569935,0,0
15/9-F-14,2012-10,33944.02,5155057.85,60061.38,610.175,0.6389141474851445,151.86939702486623,55.629975007170074,0,0
15/9-F-14,2012-11,34931.66,5485685.31,87226.64,720.0,0.7140459551254397,157.04049879106802,48.51619444444445,0,0
15/9-F-14,2012-12,30122.89,4854889.04,93523.46,710.99999,0.7563786557387259,161.16943095433408,42.366934491799356,0,0
15/9-F-14,2013-01,30184.8,4834717.2,99784.43,744.0,0.7677542599890759,160.17058917070844,40.57096774193548,0,0
15/9-F-14,2013-02,26595.53,4196331.85,92120.59,667.91667,0.775973726230271,157.78335118721077,39.818634860543305,0,0
15/9-F-14,2013-03,18816.52,2783792.79,70618.72,508.30167,0.7896073180996662,147.9440826465255,37.01841074022047,0,0
15/9-F-14,2013-04,22875.420000000002,3676256.95,79450.26,557.33333,0.776444974516661,160.70773563938934,41.04441412107903,0,0
15/9-F-14,2013-05,27661.53,4525932.12,109553.2,733.50001,0.7984069931850611,163.6182857564278,37.71169682737973,0,0
15/9-F-14,2013-06,22298.26,3652742.89,93413.24,630.08333,0.807294348444191,163.8129114110249,35.38938254405175,0,0
15/9-F-14,2013-07,22602.78,3553396.55,94589.45,660.84167,0.807130728718107,157.21059754596558,34.20301870491913,0,0
15/9-F-14,2013-08,21666.9,3259563.55,91453.17,687.825,0.8084610449763688,150.43977449473618,31.500599716497657,0,0
15/9-F-14,2013-09,17870.72,2707856.27,92677.05,626.825,0.8383439123195339,151.52474382677363,28.509903082997646,0,0
15/9-F-14,2013-10,18441.11,2757135.18,96753.57,658.66666,0.8399135272566407,149.51026158403698,27.997636923053008,0,0
15/9-F-14,2013-11,19248.66,2853579.7,103737.87,681.25,0.8434896894806284,148.2482261102851,28.25491376146789,0,0
15/9-F-14,2013-12,15495.97,2330523.9899999998,97307.32,630.08333,0.862628386104696,150.39548927882538,24.59352479615672,0,0
15/9-F-14,2014-01,16686.58,2426753.21,106725.74,673.25,0.8647899982756989,145.43143112609053,24.785116969922022,0,0
15/9-F-14,2014-02,14766.13,2161271.57,96430.28,598.60834,0.8672067740316436,146.36682529545655,24.667431128674217,0,0
15/9-F-14,2014-03,14954.84,2196383.02,101501.18,677.16666,0.8715837961833145,146.86770436861912,22.084430441392374,0,0
15/9-F-14,2014-04,16572.24,2398888.09,104862.29,701.45833,0.8635294261031026,144.75340026453875,23.625409081677027,0,0
15/9-F-14,2014-05,13637.02,1943519.3699999999,98851.21,701.5,0.8787693610255934,142.51789393870507,19.439800427655026,0,0
15/9-F-14,2014-06,13257.99,1951326.48,103420.97,710.0,0.88637205885277,147.1811699963569,18.673225352112677,0,0
15/9-F-14,2014-07,13495.98,2012912.6400000001,99765.12,743.08334,0.8808418777497306,149.1490532736415,18.16213508433657,0,0
15/9-F-14,2014-08,8443.73,1333766.6400000001,82815.84,599.78333,0.9074756762496251,157.95941367144619,14.077967121893835,0,0
15/9-F-14,2014-09,9622.21,1516704.37,97941.37,689.66666,0.9105439778036396,157.62536569041833,13.951972102000695,0,0
15/9-F-14,2014-10,10076.22,1558794.24,104963.4,745.0,0.9124108720108777,154.70029832615802,13.525127516778523,0,0
15/9-F-14,2014-11,10386.41,1643092.74,103384.87,708.5,0.9087079797291548,158.19640665061365,14.65971771347918,0,0
15/9-F-14,2014-12,9665.11,1601950.3,100254.94,740.83334,0.9120714555715722,165.74568732275162,13.046267599133701,0,0
15/9-F-14,2015-01,9120.98,1357132.6,95024.85,718.13333,0.9124210734121568,148.792410464665,12.700956241649443,0,0
15/9-F-14,2015-02,7178.8,1092571.04,91844.46,655.05833,0.9275039016085715,152.19410486432272,10.959024061261843,0,0
15/9-F-14,2015-03,8069.04,1195524.25,107454.33,744.0,0.9301523146355583,148.1618941038835,10.845483870967742,0,0
